x,y,theta1,theta2,reachable
1.9280519910973952,2.3250631644563313,0.7810761265600096,3.099619651560223,True
8.360938715270063,11.531112298880458,0.4726185438724387,1.1758063824006335,True
8.728459018547737,11.320573859141403,0.4474264022905685,1.1644066463360923,True
3.9441550720124248,4.118828302243777,0.05794188141117684,2.553485149337133,True
0.8375814270005337,3.1963354712063206,0.9575014167607995,2.975869171832513,True
1.89861207409432,2.35173143992671,0.7896063632447421,3.097613698537652,True
4.586121748460329,5.284648612628415,0.08086263337147147,2.3668073721843013,True
8.714755487535648,11.230159165322966,0.43769684249725477,1.1820543497466653,True
0.6102940432474308,16.84749489251676,1.426700717429532,0.26232523815002035,True
2.664087289784848,5.90211657641995,0.3763029378997209,2.4414790418376,True
6.944892220250091,8.673224933166896,0.2276003328523096,1.7542786887033253,True
3.643877532531477,12.989885808267438,0.7688305979836191,1.332732747741402,True
14.504121396080155,8.37701808052718,0.38021953137160625,0.34933719351068604,True
5.983926246381756,15.909229367008109,1.1963492941732916,0.035668526992791945,True
7.411714246649063,10.38402636197331,0.37328018121182205,1.4723408299154233,True
5.872726438295128,15.884794066900627,1.1438795655115008,0.17688195725510106,True
12.443284537796709,11.159026420918941,0.5777123939325229,0.3732774928626219,True
6.907861370888915,15.226514666851134,0.9932236761073908,0.3692195934789338,True
7.1495874008387705,7.850712146429795,0.1418268391486204,1.8327070267629864,True
7.983320717654626,11.785366162409954,0.5038801477666309,1.177690658678617,True
12.171758566346742,9.388163929859445,0.29298259101534674,0.8975909913049068,True
3.4009116504895047,3.032176248413828,0.0640494425787651,2.7287846400345073,True
5.57446718174879,14.992738290713906,0.9281724646891157,0.7024470436659621,True
0.7722789490326676,3.0556517010166653,1.0643156107489853,3.0260528536787294,True
16.982166606210427,0.7099058573686139,0.026056100749378572,0.038184408393770096,True
1.6258768148242506,2.6425130313780025,0.8043938949536754,3.0469641968570067,True
15.54556750309655,6.786041537750492,0.3557787317154836,0.13559086231351222,True
7.155304895850691,9.25383166860113,0.27389414619738367,1.6578219275967057,True
1.263855650320099,2.727060982438756,1.0853224610553278,3.1194909087616804,True
12.886653261721527,10.917350669223733,0.6074824614106364,0.23183874563289267,True
2.8175752289491536,1.308357021681159,0.21601739392189234,3.0451537250069203,True
4.5985128014927215,10.849130407896649,0.5357457714230848,1.643360344353598,True
5.97756161333864,7.609920565069206,0.17824379035319998,1.9773141377451613,True
4.140115098981209,8.788973127118293,0.40517376134246313,1.9715318540930087,True
10.126188405523903,13.602787261264954,0.8721073954939809,0.14277401461297165,True
5.7307115875541585,14.320317051068688,0.8319731829664075,0.882671892352107,True
2.462074540335488,2.1525857212345882,0.3799006901733603,2.9858057362622894,True
3.030708784680675,2.8376472780871342,0.14624548568394463,2.796846163228754,True
3.413624082833093,15.082141372383617,0.9944734435733454,0.8714186866975726,True
11.642578696001063,11.388770939917986,0.5325467504533403,0.5910000533729606,True
5.586232940009404,11.563982415080247,0.5485371170831761,1.456751502440753,True
1.2967817513047657,16.827487864327118,1.3934320967852654,0.24421056441866593,True
0.49524736018065907,3.034376314742209,1.2250256427903206,3.061151569460068,True
1.3464175530373974,2.7052733976387557,1.0085009514652359,3.098272429748441,True
5.117244052753054,6.417114099750956,0.13216674795087388,2.193339711782089,True
7.16585197527397,9.04480839808735,0.25388579040440185,1.6841964061228711,True
6.076573302097132,5.942298604912318,0.014446694896744916,2.151146421379192,True
15.358830549596279,5.935539219883026,0.15939112680817413,0.5108761819951675,True
4.030421174236608,3.735720515083315,0.007950717313404698,2.584076959671431,True
2.7141569683770577,1.8359679314151216,0.25259669648565175,2.983884429978131,True
0.33957836734406577,13.581208050323557,1.0240983516392592,1.3139492502256975,True
2.4552907515973432,2.4670712439443268,0.35228140751347525,2.9302529510989177,True
15.406569542702474,7.08712515521093,0.37266999517541455,0.14205864181070504,True
14.522964556275168,8.809283095645146,0.5111366506087458,0.08283429337795632,True
0.4332770763209035,2.987324247098634,1.3339570138324892,3.101619434920396,True
5.5792315103565215,15.57336634320964,1.0329759156783473,0.47254860006666005,True
11.467657249686642,8.286481094292137,0.14714398121773242,1.1966039170115403,True
2.1787719642139924,2.2085800604522414,0.5776066327501937,3.0470759467853257,True
2.16685010553351,4.6016927413715125,0.4165789050117639,2.64559462237209,True
2.3288213359270875,4.609714746315691,0.38325803559586125,2.633687300013958,True
5.753964934327598,12.365705880522906,0.6174764619779789,1.3031939011097828,True
8.216003089243209,14.809027609976715,0.9913902354148786,0.17710884612102862,True
0.1836970106499871,5.697597255215552,0.7895404995605002,2.553803838378781,True
1.8453422481884596,2.365325993463699,0.9061985028847916,3.140705698059589,True
2.09470675134785,2.149422693766808,0.773644984332165,3.1310269656483487,True
6.2957785407758085,9.225295335780565,0.3066869680656291,1.7449401658920631,True
2.2920785701538398,2.4184339232374095,0.44103619558762164,2.9680690763620348,True
3.64211463626361,3.3263450718477077,0.0381954307529957,2.6692460006938927,True
3.7566828570275845,15.3200386210839,1.0139055114588478,0.7770669793158105,True
8.757818289543483,9.693556379646797,0.27820480464874103,1.4154261456081556,True
10.230906395177776,12.2367439342215,0.5814439266924252,0.7183025580658384,True
6.256873528437657,6.159782511627262,0.02427919646822224,2.110209935540676,True
6.246751039922557,13.05056998042003,0.6725900873686386,1.1252013637617242,True
2.1717375163511967,6.212605737907792,0.4625192380917321,2.4263097857089684,True
3.888208038527819,11.181207315577911,0.6049100975449622,1.6341418337589846,True
4.489518334837048,10.301235454034092,0.4978199215799542,1.7338664701598903,True
6.554591686675343,8.910601779621835,0.26623858391289196,1.76223861049513,True
0.22707297492738387,4.396444826979494,0.8746213778243376,2.7540885178544823,True
4.990351189228098,15.870427846768994,1.0933210479568463,0.42102125716969074,True
10.116622305949551,13.641187449769786,0.8954499920247753,0.09042344445663866,True
4.172838244583321,5.568459180425478,0.15264447946593035,2.372333654876199,True
14.169711403469506,7.618211396018403,0.22004345657621227,0.6690466452743041,True
9.120834663937824,13.898108578040063,0.8141903140018334,0.4284236258625957,True
2.939132920909145,16.739634731067962,1.378174398613187,0.04569341481113755,True
5.927617135310731,11.882205941189316,0.5646873798512602,1.3743680011595147,True
2.044808092251319,3.334217668478642,0.46117299054760547,2.840498312300898,True
0.45384662914094065,9.818572724206525,0.803214761865252,1.9543430073318033,True
0.4916124144217511,4.652244694920064,0.78777995352244,2.7091954921212227,True
5.839212475252688,15.499147873402485,1.020960955014886,0.46204496722454413,True
0.009360497254303546,3.5646610823782403,1.1026469923280844,2.9109608761145638,True
5.8810945801855485,11.503757257719034,0.5309215508568573,1.4424175187985158,True
2.2601936125994673,2.0412946781329824,0.5899643224136056,3.0788631387955405,True
9.022427226837538,8.416783694117205,0.14762648588709598,1.5476053851134053,True
3.6166873958882624,14.410323702721776,0.9083603213352249,1.0328036437350505,True
6.77927966565669,6.787570158066899,0.05645799165657893,1.9898874706989245,True
8.0369325663519,13.653551525156026,0.7313596566454521,0.7544397117453464,True
9.814854449950342,13.737222371706,0.8523841989536198,0.23833167426305063,True
13.597650925349026,9.632467236823178,0.4500979463183195,0.4048875875511911,True
7.660706372434552,14.803315327176007,0.928078715450054,0.40226786699247963,True
16.045350747409817,3.9881681690419404,0.04790968057058511,0.47721638599872584,True
16.143226060928956,3.910346760697198,0.05866639769970849,0.4361384257140287,True
11.382765217023195,11.712959865073698,0.5657861364747095,0.5713931369826449,True
11.771364904545283,8.69974857181465,0.1995861865542571,1.0859457978765903,True
0.6635858331199724,3.9818346674429344,0.8203377945874787,2.8173438803851987,True
4.1013170125275655,7.863845504401014,0.33901087723714163,2.097194487184675,True
5.94009275581974,15.28713820545848,0.9784340714120109,0.5413588414345797,True
